population,treatment,temp,period,day,date,rep,status,intensity
6,rising,12.5,6,90,10-10-2018,8,0,0
6,rising,12.5,6,90,10-10-2018,9,0,0
6,rising,12.5,6,90,10-10-2018,10,1,45
6,rising,12.5,6,90,10-10-2018,11,0,0
6,rising,12.5,6,90,10-10-2018,12,0,0
7,rising,12.5,6,90,10-10-2018,1,0,0
7,rising,12.5,6,90,10-10-2018,2,0,0
7,rising,12.5,6,90,10-10-2018,3,1,5
7,rising,12.5,6,90,10-10-2018,4,0,0
7,rising,12.5,6,90,10-10-2018,5,0,0
7,rising,12.5,6,90,10-10-2018,6,0,0
7,rising,12.5,6,90,10-10-2018,7,1,76
7,rising,12.5,6,90,10-10-2018,8,0,0
7,rising,12.5,6,90,10-10-2018,9,0,0
7,rising,12.5,6,90,10-10-2018,10,1,23
7,rising,12.5,6,90,10-10-2018,11,0,0
7,rising,12.5,6,90,10-10-2018,12,0,0
8,rising,12.5,6,90,10-10-2018,1,0,0
8,rising,12.5,6,90,10-10-2018,2,0,0
8,rising,12.5,6,90,10-10-2018,3,0,0
8,rising,12.5,6,90,10-10-2018,4,0,0
8,rising,12.5,6,90,10-10-2018,5,0,0
8,rising,12.5,6,90,10-10-2018,6,0,0
8,rising,12.5,6,90,10-10-2018,7,0,0
8,rising,12.5,6,90,10-10-2018,8,0,0
8,rising,12.5,6,90,10-10-2018,9,1,2
8,rising,12.5,6,90,10-10-2018,10,0,0
8,rising,12.5,6,90,10-10-2018,11,0,0
8,rising,12.5,6,90,10-10-2018,12,0,0
1,stable,10,7,93,10-13-2018,1,0,0
1,stable,10,7,93,10-13-2018,2,0,0
1,stable,10,7,93,10-13-2018,3,0,0
1,stable,10,7,93,10-13-2018,4,0,0
1,stable,10,7,93,10-13-2018,5,0,0
1,stable,10,7,93,10-13-2018,6,0,0
1,stable,10,7,93,10-13-2018,7,0,0
1,stable,10,7,93,10-13-2018,8,0,0
1,stable,10,7,93,10-13-2018,9,0,0
1,stable,10,7,93,10-13-2018,10,0,0
1,stable,10,7,93,10-13-2018,11,0,0
1,stable,10,7,93,10-13-2018,12,0,0
2,stable,10,7,93,10-13-2018,1,0,0
2,stable,10,7,93,10-13-2018,2,0,0
2,stable,10,7,93,10-13-2018,3,0,0
2,stable,10,7,93,10-13-2018,4,0,0
2,stable,10,7,93,10-13-2018,5,0,0
2,stable,10,7,93,10-13-2018,6,0,0
2,stable,10,7,93,10-13-2018,7,0,0
2,stable,10,7,93,10-13-2018,8,0,0
2,stable,10,7,93,10-13-2018,9,0,0
2,stable,10,7,93,10-13-2018,10,0,0
2,stable,10,7,93,10-13-2018,11,0,0
2,stable,10,7,93,10-13-2018,12,0,0
3,stable,10,7,93,10-13-2018,1,0,0
3,stable,10,7,93,10-13-2018,2,0,0
3,stable,10,7,93,10-13-2018,3,0,0
3,stable,10,7,93,10-13-2018,4,0,0
3,stable,10,7,93,10-13-2018,5,0,0
3,stable,10,7,93,10-13-2018,6,0,0
3,stable,10,7,93,10-13-2018,7,0,0
3,stable,10,7,93,10-13-2018,8,0,0
3,stable,10,7,93,10-13-2018,9,0,0
3,stable,10,7,93,10-13-2018,10,0,0
3,stable,10,7,93,10-13-2018,11,0,0
3,stable,10,7,93,10-13-2018,12,0,0
4,stable,10,7,93,10-13-2018,1,0,0
4,stable,10,7,93,10-13-2018,2,0,0
4,stable,10,7,93,10-13-2018,3,0,0
4,stable,10,7,93,10-13-2018,4,0,0
4,stable,10,7,93,10-13-2018,5,0,0
4,stable,10,7,93,10-13-2018,6,0,0
4,stable,10,7,93,10-13-2018,7,0,0
4,stable,10,7,93,10-13-2018,8,0,0
4,stable,10,7,93,10-13-2018,9,0,0
4,stable,10,7,93,10-13-2018,10,0,0
4,stable,10,7,93,10-13-2018,11,0,0
4,stable,10,7,93,10-13-2018,12,0,0
5,rising,13,7,93,10-13-2018,1,0,0
5,rising,13,7,93,10-13-2018,2,0,0
5,rising,13,7,93,10-13-2018,3,0,0
5,rising,13,7,93,10-13-2018,4,0,0
5,rising,13,7,93,10-13-2018,5,0,0
5,rising,13,7,93,10-13-2018,6,0,0
5,rising,13,7,93,10-13-2018,7,0,0
5,rising,13,7,93,10-13-2018,8,0,0
5,rising,13,7,93,10-13-2018,9,0,0
5,rising,13,7,93,10-13-2018,10,0,0
5,rising,13,7,93,10-13-2018,11,0,0
5,rising,13,7,93,10-13-2018,12,0,0
6,rising,13,7,93,10-13-2018,1,0,0
6,rising,13,7,93,10-13-2018,2,0,0
6,rising,13,7,93,10-13-2018,3,0,0
6,rising,13,7,93,10-13-2018,4,0,0
6,rising,13,7,93,10-13-2018,5,0,0
6,rising,13,7,93,10-13-2018,6,1,117
6,rising,13,7,93,10-13-2018,7,0,0
6,rising,13,7,93,10-13-2018,8,0,0
6,rising,13,7,93,10-13-2018,9,0,0
6,rising,13,7,93,10-13-2018,10,0,0
6,rising,13,7,93,10-13-2018,11,1,84
6,rising,13,7,93,10-13-2018,12,0,0
7,rising,13,7,93,10-13-2018,1,0,0
7,rising,13,7,93,10-13-2018,2,0,0
7,rising,13,7,93,10-13-2018,3,1,143
7,rising,13,7,93,10-13-2018,4,0,0
7,rising,13,7,93,10-13-2018,5,0,0
7,rising,13,7,93,10-13-2018,6,0,0
7,rising,13,7,93,10-13-2018,7,0,0
7,rising,13,7,93,10-13-2018,8,1,14
7,rising,13,7,93,10-13-2018,9,0,0
7,rising,13,7,93,10-13-2018,10,0,0
7,rising,13,7,93,10-13-2018,11,0,0
7,rising,13,7,93,10-13-2018,12,1,79
8,rising,13,7,93,10-13-2018,1,0,0
8,rising,13,7,93,10-13-2018,2,0,0
8,rising,13,7,93,10-13-2018,3,0,0
8,rising,13,7,93,10-13-2018,4,0,0
8,rising,13,7,93,10-13-2018,5,0,0
8,rising,13,7,93,10-13-2018,6,0,0
8,rising,13,7,93,10-13-2018,7,0,0
8,rising,13,7,93,10-13-2018,8,0,0
8,rising,13,7,93,10-13-2018,9,0,0
8,rising,13,7,93,10-13-2018,10,0,0
8,rising,13,7,93,10-13-2018,11,0,0
8,rising,13,7,93,10-13-2018,12,0,0
1,stable,10,7,96,10-16-2018,1,0,0
1,stable,10,7,96,10-16-2018,2,0,0
1,stable,10,7,96,10-16-2018,3,0,0
1,stable,10,7,96,10-16-2018,4,0,0
1,stable,10,7,96,10-16-2018,5,0,0
1,stable,10,7,96,10-16-2018,6,0,0
1,stable,10,7,96,10-16-2018,7,0,0
1,stable,10,7,96,10-16-2018,8,0,0
1,stable,10,7,96,10-16-2018,9,0,0
1,stable,10,7,96,10-16-2018,10,0,0
1,stable,10,7,96,10-16-2018,11,0,0
1,stable,10,7,96,10-16-2018,12,0,0
2,stable,10,7,96,10-16-2018,1,0,0
2,stable,10,7,96,10-16-2018,2,0,0
2,stable,10,7,96,10-16-2018,3,0,0
2,stable,10,7,96,10-16-2018,4,0,0
2,stable,10,7,96,10-16-2018,5,0,0
2,stable,10,7,96,10-16-2018,6,0,0
2,stable,10,7,96,10-16-2018,7,0,0
2,stable,10,7,96,10-16-2018,8,0,0
2,stable,10,7,96,10-16-2018,9,0,0
2,stable,10,7,96,10-16-2018,10,0,0
2,stable,10,7,96,10-16-2018,11,0,0
2,stable,10,7,96,10-16-2018,12,0,0
3,stable,10,7,96,10-16-2018,1,0,0
3,stable,10,7,96,10-16-2018,2,0,0
3,stable,10,7,96,10-16-2018,3,0,0
3,stable,10,7,96,10-16-2018,4,0,0
3,stable,10,7,96,10-16-2018,5,0,0
3,stable,10,7,96,10-16-2018,6,0,0
3,stable,10,7,96,10-16-2018,7,0,0
3,stable,10,7,96,10-16-2018,8,0,0
3,stable,10,7,96,10-16-2018,9,0,0
3,stable,10,7,96,10-16-2018,10,0,0
3,stable,10,7,96,10-16-2018,11,0,0
3,stable,10,7,96,10-16-2018,12,0,0
4,stable,10,7,96,10-16-2018,1,0,0
4,stable,10,7,96,10-16-2018,2,0,0
4,stable,10,7,96,10-16-2018,3,0,0
4,stable,10,7,96,10-16-2018,4,0,0
4,stable,10,7,96,10-16-2018,5,0,0
4,stable,10,7,96,10-16-2018,6,0,0
4,stable,10,7,96,10-16-2018,7,0,0
4,stable,10,7,96,10-16-2018,8,0,0
4,stable,10,7,96,10-16-2018,9,0,0
4,stable,10,7,96,10-16-2018,10,0,0
4,stable,10,7,96,10-16-2018,11,0,0
4,stable,10,7,96,10-16-2018,12,0,0
5,rising,13,7,96,10-16-2018,1,0,0
5,rising,13,7,96,10-16-2018,2,1,23
5,rising,13,7,96,10-16-2018,3,0,0
5,rising,13,7,96,10-16-2018,4,0,0
5,rising,13,7,96,10-16-2018,5,0,0
5,rising,13,7,96,10-16-2018,6,0,0
5,rising,13,7,96,10-16-2018,7,0,0
5,rising,13,7,96,10-16-2018,8,0,0
5,rising,13,7,96,10-16-2018,9,0,0
5,rising,13,7,96,10-16-2018,10,0,0
5,rising,13,7,96,10-16-2018,11,0,0
5,rising,13,7,96,10-16-2018,12,0,0
6,rising,13,7,96,10-16-2018,1,0,0
6,rising,13,7,96,10-16-2018,2,0,0
6,rising,13,7,96,10-16-2018,3,0,0
6,rising,13,7,96,10-16-2018,4,1,1
6,rising,13,7,96,10-16-2018,5,0,0
6,rising,13,7,96,10-16-2018,6,1,4
6,rising,13,7,96,10-16-2018,7,0,0
6,rising,13,7,96,10-16-2018,8,0,0
6,rising,13,7,96,10-16-2018,9,0,0
6,rising,13,7,96,10-16-2018,10,0,0
6,rising,13,7,96,10-16-2018,11,0,0
6,rising,13,7,96,10-16-2018,12,0,0
7,rising,13,7,96,10-16-2018,1,1,1
7,rising,13,7,96,10-16-2018,2,1,1
7,rising,13,7,96,10-16-2018,3,0,0
7,rising,13,7,96,10-16-2018,4,0,0
7,rising,13,7,96,10-16-2018,5,0,0
7,rising,13,7,96,10-16-2018,6,0,0
7,rising,13,7,96,10-16-2018,7,0,0
7,rising,13,7,96,10-16-2018,8,0,0
7,rising,13,7,96,10-16-2018,9,0,0
7,rising,13,7,96,10-16-2018,10,0,0
7,rising,13,7,96,10-16-2018,11,0,0
7,rising,13,7,96,10-16-2018,12,0,0
8,rising,13,7,96,10-16-2018,1,0,0
8,rising,13,7,96,10-16-2018,2,0,0
8,rising,13,7,96,10-16-2018,3,0,0
8,rising,13,7,96,10-16-2018,4,0,0
8,rising,13,7,96,10-16-2018,5,0,0
8,rising,13,7,96,10-16-2018,6,0,0
8,rising,13,7,96,10-16-2018,7,1,7
8,rising,13,7,96,10-16-2018,8,0,0
8,rising,13,7,96,10-16-2018,9,1,5
8,rising,13,7,96,10-16-2018,10,1,3
8,rising,13,7,96,10-16-2018,11,0,0
8,rising,13,7,96,10-16-2018,12,0,0
1,stable,10,7,99,10-19-2018,1,0,0
1,stable,10,7,99,10-19-2018,2,0,0
1,stable,10,7,99,10-19-2018,3,0,0
1,stable,10,7,99,10-19-2018,4,0,0
1,stable,10,7,99,10-19-2018,5,0,0
1,stable,10,7,99,10-19-2018,6,0,0
1,stable,10,7,99,10-19-2018,7,0,0
1,stable,10,7,99,10-19-2018,8,0,0
1,stable,10,7,99,10-19-2018,9,0,0
1,stable,10,7,99,10-19-2018,10,0,0
1,stable,10,7,99,10-19-2018,11,0,0
1,stable,10,7,99,10-19-2018,12,0,0
2,stable,10,7,99,10-19-2018,1,0,0
2,stable,10,7,99,10-19-2018,2,0,0
2,stable,10,7,99,10-19-2018,3,0,0
2,stable,10,7,99,10-19-2018,4,0,0
2,stable,10,7,99,10-19-2018,5,0,0
2,stable,10,7,99,10-19-2018,6,0,0
2,stable,10,7,99,10-19-2018,7,0,0
2,stable,10,7,99,10-19-2018,8,0,0
2,stable,10,7,99,10-19-2018,9,0,0
2,stable,10,7,99,10-19-2018,10,0,0
2,stable,10,7,99,10-19-2018,11,0,0
2,stable,10,7,99,10-19-2018,12,0,0
3,stable,10,7,99,10-19-2018,1,0,0
3,stable,10,7,99,10-19-2018,2,0,0
3,stable,10,7,99,10-19-2018,3,0,0
3,stable,10,7,99,10-19-2018,4,0,0
3,stable,10,7,99,10-19-2018,5,0,0
3,stable,10,7,99,10-19-2018,6,0,0
3,stable,10,7,99,10-19-2018,7,0,0
3,stable,10,7,99,10-19-2018,8,0,0
3,stable,10,7,99,10-19-2018,9,0,0
3,stable,10,7,99,10-19-2018,10,0,0
3,stable,10,7,99,10-19-2018,11,0,0
3,stable,10,7,99,10-19-2018,12,0,0
4,stable,10,7,99,10-19-2018,1,0,0
4,stable,10,7,99,10-19-2018,2,0,0
4,stable,10,7,99,10-19-2018,3,0,0
4,stable,10,7,99,10-19-2018,4,0,0
4,stable,10,7,99,10-19-2018,5,0,0
4,stable,10,7,99,10-19-2018,6,0,0
4,stable,10,7,99,10-19-2018,7,0,0
4,stable,10,7,99,10-19-2018,8,0,0
4,stable,10,7,99,10-19-2018,9,0,0
4,stable,10,7,99,10-19-2018,10,0,0
4,stable,10,7,99,10-19-2018,11,0,0
4,stable,10,7,99,10-19-2018,12,0,0
5,rising,13,7,99,10-19-2018,1,1,18
5,rising,13,7,99,10-19-2018,2,0,0
5,rising,13,7,99,10-19-2018,3,0,0
5,rising,13,7,99,10-19-2018,4,1,125
5,rising,13,7,99,10-19-2018,5,0,0
5,rising,13,7,99,10-19-2018,6,0,0
5,rising,13,7,99,10-19-2018,7,0,0
5,rising,13,7,99,10-19-2018,8,0,0
5,rising,13,7,99,10-19-2018,9,0,0
5,rising,13,7,99,10-19-2018,10,0,0
5,rising,13,7,99,10-19-2018,11,0,0
5,rising,13,7,99,10-19-2018,12,0,0
6,rising,13,7,99,10-19-2018,1,0,0
6,rising,13,7,99,10-19-2018,2,0,0
6,rising,13,7,99,10-19-2018,3,0,0
6,rising,13,7,99,10-19-2018,4,1,2
6,rising,13,7,99,10-19-2018,5,0,0
6,rising,13,7,99,10-19-2018,6,0,0
6,rising,13,7,99,10-19-2018,7,0,0
6,rising,13,7,99,10-19-2018,8,0,0
6,rising,13,7,99,10-19-2018,9,1,1
6,rising,13,7,99,10-19-2018,10,0,0
6,rising,13,7,99,10-19-2018,11,0,0
6,rising,13,7,99,10-19-2018,12,0,0
7,rising,13,7,99,10-19-2018,1,0,0
7,rising,13,7,99,10-19-2018,2,1,24
7,rising,13,7,99,10-19-2018,3,1,17
7,rising,13,7,99,10-19-2018,4,0,0
7,rising,13,7,99,10-19-2018,5,0,0
7,rising,13,7,99,10-19-2018,6,0,0
7,rising,13,7,99,10-19-2018,7,1,74
7,rising,13,7,99,10-19-2018,8,0,0
7,rising,13,7,99,10-19-2018,9,0,0
7,rising,13,7,99,10-19-2018,10,0,0
7,rising,13,7,99,10-19-2018,11,0,0
7,rising,13,7,99,10-19-2018,12,0,0
8,rising,13,7,99,10-19-2018,1,0,0
8,rising,13,7,99,10-19-2018,2,0,0
8,rising,13,7,99,10-19-2018,3,0,0
8,rising,13,7,99,10-19-2018,4,0,0
8,rising,13,7,99,10-19-2018,5,0,0
8,rising,13,7,99,10-19-2018,6,0,0
8,rising,13,7,99,10-19-2018,7,1,65
8,rising,13,7,99,10-19-2018,8,0,0
8,rising,13,7,99,10-19-2018,9,0,0
8,rising,13,7,99,10-19-2018,10,0,0
8,rising,13,7,99,10-19-2018,11,0,0
8,rising,13,7,99,10-19-2018,12,1,19
1,stable,10,7,102,10-22-2018,1,0,0
1,stable,10,7,102,10-22-2018,2,0,0
1,stable,10,7,102,10-22-2018,3,0,0
1,stable,10,7,102,10-22-2018,4,0,0
1,stable,10,7,102,10-22-2018,5,0,0
1,stable,10,7,102,10-22-2018,6,0,0
1,stable,10,7,102,10-22-2018,7,0,0
1,stable,10,7,102,10-22-2018,8,0,0
1,stable,10,7,102,10-22-2018,9,0,0
1,stable,10,7,102,10-22-2018,10,0,0
1,stable,10,7,102,10-22-2018,11,0,0
1,stable,10,7,102,10-22-2018,12,0,0
2,stable,10,7,102,10-22-2018,1,0,0
2,stable,10,7,102,10-22-2018,2,0,0
2,stable,10,7,102,10-22-2018,3,0,0
2,stable,10,7,102,10-22-2018,4,0,0
2,stable,10,7,102,10-22-2018,5,0,0
2,stable,10,7,102,10-22-2018,6,0,0
2,stable,10,7,102,10-22-2018,7,0,0
2,stable,10,7,102,10-22-2018,8,0,0
2,stable,10,7,102,10-22-2018,9,0,0
2,stable,10,7,102,10-22-2018,10,0,0
2,stable,10,7,102,10-22-2018,11,0,0
2,stable,10,7,102,10-22-2018,12,0,0
3,stable,10,7,102,10-22-2018,1,0,0
3,stable,10,7,102,10-22-2018,2,0,0
3,stable,10,7,102,10-22-2018,3,0,0
3,stable,10,7,102,10-22-2018,4,0,0
3,stable,10,7,102,10-22-2018,5,0,0
3,stable,10,7,102,10-22-2018,6,0,0
3,stable,10,7,102,10-22-2018,7,0,0
3,stable,10,7,102,10-22-2018,8,0,0
3,stable,10,7,102,10-22-2018,9,0,0
3,stable,10,7,102,10-22-2018,10,0,0
3,stable,10,7,102,10-22-2018,11,0,0
3,stable,10,7,102,10-22-2018,12,0,0
4,stable,10,7,102,10-22-2018,1,0,0
4,stable,10,7,102,10-22-2018,2,0,0
4,stable,10,7,102,10-22-2018,3,0,0
4,stable,10,7,102,10-22-2018,4,1,9
4,stable,10,7,102,10-22-2018,5,0,0
4,stable,10,7,102,10-22-2018,6,0,0
4,stable,10,7,102,10-22-2018,7,0,0
4,stable,10,7,102,10-22-2018,8,0,0
4,stable,10,7,102,10-22-2018,9,0,0
4,stable,10,7,102,10-22-2018,10,0,0
4,stable,10,7,102,10-22-2018,11,0,0
4,stable,10,7,102,10-22-2018,12,0,0
5,rising,13,7,102,10-22-2018,1,0,0
5,rising,13,7,102,10-22-2018,2,0,0
5,rising,13,7,102,10-22-2018,3,0,0
5,rising,13,7,102,10-22-2018,4,0,0
5,rising,13,7,102,10-22-2018,5,0,0
5,rising,13,7,102,10-22-2018,6,0,0
5,rising,13,7,102,10-22-2018,7,0,0
5,rising,13,7,102,10-22-2018,8,0,0
5,rising,13,7,102,10-22-2018,9,0,0
5,rising,13,7,102,10-22-2018,10,0,0
5,rising,13,7,102,10-22-2018,11,0,0
5,rising,13,7,102,10-22-2018,12,0,0
6,rising,13,7,102,10-22-2018,1,0,0
6,rising,13,7,102,10-22-2018,2,0,0
6,rising,13,7,102,10-22-2018,3,0,0
6,rising,13,7,102,10-22-2018,4,0,0
6,rising,13,7,102,10-22-2018,5,0,0
6,rising,13,7,102,10-22-2018,6,0,0
6,rising,13,7,102,10-22-2018,7,0,0
6,rising,13,7,102,10-22-2018,8,0,0
6,rising,13,7,102,10-22-2018,9,0,0
6,rising,13,7,102,10-22-2018,10,0,0
6,rising,13,7,102,10-22-2018,11,0,0
6,rising,13,7,102,10-22-2018,12,0,0
7,rising,13,7,102,10-22-2018,1,0,0
7,rising,13,7,102,10-22-2018,2,1,32
7,rising,13,7,102,10-22-2018,3,0,0
7,rising,13,7,102,10-22-2018,4,1,15
7,rising,13,7,102,10-22-2018,5,0,0
7,rising,13,7,102,10-22-2018,6,1,10
7,rising,13,7,102,10-22-2018,7,0,0
7,rising,13,7,102,10-22-2018,8,0,0
7,rising,13,7,102,10-22-2018,9,0,0
7,rising,13,7,102,10-22-2018,10,1,12
7,rising,13,7,102,10-22-2018,11,0,0
7,rising,13,7,102,10-22-2018,12,1,67
8,rising,13,7,102,10-22-2018,1,0,0
8,rising,13,7,102,10-22-2018,2,0,0
8,rising,13,7,102,10-22-2018,3,0,0
8,rising,13,7,102,10-22-2018,4,0,0
8,rising,13,7,102,10-22-2018,5,0,0
8,rising,13,7,102,10-22-2018,6,0,0
8,rising,13,7,102,10-22-2018,7,1,14
8,rising,13,7,102,10-22-2018,8,0,0
8,rising,13,7,102,10-22-2018,9,1,11
8,rising,13,7,102,10-22-2018,10,0,0
8,rising,13,7,102,10-22-2018,11,1,8
8,rising,13,7,102,10-22-2018,12,1,160
1,stable,10,7,105,10-25-2018,1,0,0
1,stable,10,7,105,10-25-2018,2,0,0
1,stable,10,7,105,10-25-2018,3,0,0
1,stable,10,7,105,10-25-2018,4,0,0
1,stable,10,7,105,10-25-2018,5,0,0
1,stable,10,7,105,10-25-2018,6,0,0
1,stable,10,7,105,10-25-2018,7,0,0
1,stable,10,7,105,10-25-2018,8,0,0
1,stable,10,7,105,10-25-2018,9,0,0
1,stable,10,7,105,10-25-2018,10,0,0
1,stable,10,7,105,10-25-2018,11,0,0
1,stable,10,7,105,10-25-2018,12,0,0
2,stable,10,7,105,10-25-2018,1,0,0
2,stable,10,7,105,10-25-2018,2,0,0
2,stable,10,7,105,10-25-2018,3,0,0
2,stable,10,7,105,10-25-2018,4,0,0
2,stable,10,7,105,10-25-2018,5,0,0
2,stable,10,7,105,10-25-2018,6,0,0
2,stable,10,7,105,10-25-2018,7,0,0
2,stable,10,7,105,10-25-2018,8,0,0
2,stable,10,7,105,10-25-2018,9,0,0
2,stable,10,7,105,10-25-2018,10,1,2
2,stable,10,7,105,10-25-2018,11,0,0
2,stable,10,7,105,10-25-2018,12,0,0
3,stable,10,7,105,10-25-2018,1,0,0
3,stable,10,7,105,10-25-2018,2,0,0
3,stable,10,7,105,10-25-2018,3,0,0
3,stable,10,7,105,10-25-2018,4,0,0
3,stable,10,7,105,10-25-2018,5,0,0
3,stable,10,7,105,10-25-2018,6,0,0
3,stable,10,7,105,10-25-2018,7,0,0
3,stable,10,7,105,10-25-2018,8,0,0
3,stable,10,7,105,10-25-2018,9,0,0
3,stable,10,7,105,10-25-2018,10,0,0
3,stable,10,7,105,10-25-2018,11,0,0
3,stable,10,7,105,10-25-2018,12,0,0
4,stable,10,7,105,10-25-2018,1,0,0
4,stable,10,7,105,10-25-2018,2,0,0
4,stable,10,7,105,10-25-2018,3,0,0
4,stable,10,7,105,10-25-2018,4,0,0
4,stable,10,7,105,10-25-2018,5,0,0
4,stable,10,7,105,10-25-2018,6,0,0
4,stable,10,7,105,10-25-2018,7,0,0
4,stable,10,7,105,10-25-2018,8,0,0
4,stable,10,7,105,10-25-2018,9,0,0
4,stable,10,7,105,10-25-2018,10,0,0
4,stable,10,7,105,10-25-2018,11,0,0
4,stable,10,7,105,10-25-2018,12,0,0
5,rising,13,7,105,10-25-2018,1,0,0
5,rising,13,7,105,10-25-2018,2,0,0
5,rising,13,7,105,10-25-2018,3,0,0
5,rising,13,7,105,10-25-2018,4,0,0
5,rising,13,7,105,10-25-2018,5,0,0
5,rising,13,7,105,10-25-2018,6,1,2
5,rising,13,7,105,10-25-2018,7,0,0
5,rising,13,7,105,10-25-2018,8,0,0
5,rising,13,7,105,10-25-2018,9,0,0
5,rising,13,7,105,10-25-2018,10,0,0
5,rising,13,7,105,10-25-2018,11,0,0
5,rising,13,7,105,10-25-2018,12,0,0
6,rising,13,7,105,10-25-2018,1,0,0
6,rising,13,7,105,10-25-2018,2,0,0
6,rising,13,7,105,10-25-2018,3,0,0
6,rising,13,7,105,10-25-2018,4,0,0
6,rising,13,7,105,10-25-2018,5,1,1
6,rising,13,7,105,10-25-2018,6,0,0
6,rising,13,7,105,10-25-2018,7,0,0
6,rising,13,7,105,10-25-2018,8,0,0
6,rising,13,7,105,10-25-2018,9,0,0
6,rising,13,7,105,10-25-2018,10,0,0
6,rising,13,7,105,10-25-2018,11,0,0
6,rising,13,7,105,10-25-2018,12,1,1
7,rising,13,7,105,10-25-2018,1,0,0
7,rising,13,7,105,10-25-2018,2,0,0
7,rising,13,7,105,10-25-2018,3,1,183
7,rising,13,7,105,10-25-2018,4,0,0
7,rising,13,7,105,10-25-2018,5,1,19
7,rising,13,7,105,10-25-2018,6,0,0
7,rising,13,7,105,10-25-2018,7,0,0
7,rising,13,7,105,10-25-2018,8,0,0
7,rising,13,7,105,10-25-2018,9,0,0
7,rising,13,7,105,10-25-2018,10,0,0
7,rising,13,7,105,10-25-2018,11,0,0
7,rising,13,7,105,10-25-2018,12,0,0
8,rising,13,7,105,10-25-2018,1,0,0
8,rising,13,7,105,10-25-2018,2,0,0
8,rising,13,7,105,10-25-2018,3,0,0
8,rising,13,7,105,10-25-2018,4,0,0
8,rising,13,7,105,10-25-2018,5,0,0
8,rising,13,7,105,10-25-2018,6,0,0
8,rising,13,7,105,10-25-2018,7,0,0
8,rising,13,7,105,10-25-2018,8,0,0
8,rising,13,7,105,10-25-2018,9,1,148
8,rising,13,7,105,10-25-2018,10,0,0
8,rising,13,7,105,10-25-2018,11,0,0
8,rising,13,7,105,10-25-2018,12,0,0
1,stable,10,8,108,10-28-2018,1,0,0
1,stable,10,8,108,10-28-2018,2,0,0
1,stable,10,8,108,10-28-2018,3,1,2
1,stable,10,8,108,10-28-2018,4,0,0
1,stable,10,8,108,10-28-2018,5,0,0
1,stable,10,8,108,10-28-2018,6,0,0
1,stable,10,8,108,10-28-2018,7,0,0
1,stable,10,8,108,10-28-2018,8,0,0
1,stable,10,8,108,10-28-2018,9,0,0
1,stable,10,8,108,10-28-2018,10,0,0
1,stable,10,8,108,10-28-2018,11,0,0
1,stable,10,8,108,10-28-2018,12,0,0
2,stable,10,8,108,10-28-2018,1,0,0
2,stable,10,8,108,10-28-2018,2,0,0
2,stable,10,8,108,10-28-2018,3,0,0
2,stable,10,8,108,10-28-2018,4,0,0
2,stable,10,8,108,10-28-2018,5,0,0
2,stable,10,8,108,10-28-2018,6,0,0
2,stable,10,8,108,10-28-2018,7,0,0
2,stable,10,8,108,10-28-2018,8,0,0
2,stable,10,8,108,10-28-2018,9,0,0
2,stable,10,8,108,10-28-2018,10,0,0
2,stable,10,8,108,10-28-2018,11,0,0
2,stable,10,8,108,10-28-2018,12,0,0
3,stable,10,8,108,10-28-2018,1,0,0
3,stable,10,8,108,10-28-2018,2,0,0
3,stable,10,8,108,10-28-2018,3,0,0
3,stable,10,8,108,10-28-2018,4,0,0
3,stable,10,8,108,10-28-2018,5,0,0
3,stable,10,8,108,10-28-2018,6,0,0
3,stable,10,8,108,10-28-2018,7,0,0
3,stable,10,8,108,10-28-2018,8,0,0
3,stable,10,8,108,10-28-2018,9,0,0
3,stable,10,8,108,10-28-2018,10,0,0
3,stable,10,8,108,10-28-2018,11,0,0
3,stable,10,8,108,10-28-2018,12,0,0
4,stable,10,8,108,10-28-2018,1,0,0
4,stable,10,8,108,10-28-2018,2,0,0
4,stable,10,8,108,10-28-2018,3,0,0
4,stable,10,8,108,10-28-2018,4,0,0
4,stable,10,8,108,10-28-2018,5,0,0
4,stable,10,8,108,10-28-2018,6,0,0
4,stable,10,8,108,10-28-2018,7,0,0
4,stable,10,8,108,10-28-2018,8,0,0
4,stable,10,8,108,10-28-2018,9,0,0
4,stable,10,8,108,10-28-2018,10,0,0
4,stable,10,8,108,10-28-2018,11,0,0
4,stable,10,8,108,10-28-2018,12,0,0
5,rising,13.5,8,108,10-28-2018,1,0,0
5,rising,13.5,8,108,10-28-2018,2,0,0
5,rising,13.5,8,108,10-28-2018,3,0,0
5,rising,13.5,8,108,10-28-2018,4,0,0
5,rising,13.5,8,108,10-28-2018,5,0,0
5,rising,13.5,8,108,10-28-2018,6,1,76
5,rising,13.5,8,108,10-28-2018,7,0,0
5,rising,13.5,8,108,10-28-2018,8,0,0
5,rising,13.5,8,108,10-28-2018,9,0,0
5,rising,13.5,8,108,10-28-2018,10,1,5
5,rising,13.5,8,108,10-28-2018,11,0,0
5,rising,13.5,8,108,10-28-2018,12,0,0
6,rising,13.5,8,108,10-28-2018,1,0,0
6,rising,13.5,8,108,10-28-2018,2,0,0
6,rising,13.5,8,108,10-28-2018,3,0,0
6,rising,13.5,8,108,10-28-2018,4,0,0
6,rising,13.5,8,108,10-28-2018,5,0,0
6,rising,13.5,8,108,10-28-2018,6,1,30
6,rising,13.5,8,108,10-28-2018,7,0,0
6,rising,13.5,8,108,10-28-2018,8,0,0
6,rising,13.5,8,108,10-28-2018,9,0,0
